Timestamp                E_8            E2_0           
2010-07-22 13:30:00.0    4450.0         35.1           
2010-07-22 13:35:00.0    4540.0         29.9           
2010-07-22 13:40:00.0    4620.0         29.1           
2010-07-22 13:45:00.0    4590.0         32.1           
2010-07-22 13:50:00.0    4690.0         35.3           
2010-07-22 13:55:00.0    4700.0         33.1           
2010-07-22 14:00:00.0    4740.0         34.8           
2010-07-22 14:05:00.0    4890.0         37.8           
2010-07-22 14:10:00.0    4950.0         38.1           
2010-07-22 14:15:00.0    4920.0         32.9           
2010-07-22 14:20:00.0    -100000.0      -100000.0      
2010-07-22 14:25:00.0    -100000.0      -100000.0      
2010-07-22 14:30:00.0    -100000.0      -100000.0      
2010-07-22 14:35:00.0    -100000.0      -100000.0      
2010-07-22 14:40:00.0    -100000.0      -100000.0      
2010-07-22 14:45:00.0    -100000.0      -100000.0      
2010-07-22 14:50:00.0    4780.0         40.4           
2010-07-22 14:55:00.0    4720.0         32.7           
2010-07-22 15:00:00.0    4700.0         36.5           
2010-07-22 15:05:00.0    4700.0         34.6           
2010-07-22 15:10:00.0    4700.0         34.6           
2010-07-22 15:15:00.0    4700.0         31.4           
2010-07-22 15:20:00.0    4700.0         31.9           
2010-07-22 15:25:00.0    4700.0         32.9           
2010-07-22 15:30:00.0    4700.0         34.3           
2010-07-22 15:35:00.0    4680.0         35.0           
2010-07-22 15:40:00.0    4700.0         36.7           
2010-07-22 15:45:00.0    4700.0         36.4           
2010-07-22 15:50:00.0    4710.0         35.4           
2010-07-22 15:55:00.0    4710.0         35.6           
2010-07-22 16:00:00.0    4800.0         36.3           
2010-07-22 16:05:00.0    4930.0         36.5           
2010-07-22 16:10:00.0    4920.0         37.0           
2010-07-22 16:15:00.0    4950.0         41.6           
2010-07-22 16:20:00.0    4950.0         37.6           
2010-07-22 16:25:00.0    4960.0         38.6           
2010-07-22 16:30:00.0    4960.0         38.2           
2010-07-22 16:35:00.0    4950.0         36.8           
2010-07-22 16:40:00.0    4970.0         40.3           
2010-07-22 16:45:00.0    4950.0         34.5           
2010-07-22 16:50:00.0    4900.0         35.4           
2010-07-22 16:55:00.0    4910.0         33.6           
2010-07-22 17:00:00.0    4760.0         35.1           
2010-07-22 17:05:00.0    4700.0         36.6           
2010-07-22 17:10:00.0    4630.0         38.6           
2010-07-22 17:15:00.0    4480.0         33.3           
2010-07-22 17:20:00.0    4450.0         34.4           
2010-07-22 17:25:00.0    4450.0         33.8           
2010-07-22 17:30:00.0    4450.0         34.2           
2010-07-22 17:35:00.0    4390.0         33.5           
2010-07-22 17:40:00.0    4270.0         35.2           
2010-07-22 17:45:00.0    4250.0         34.1           
2010-07-22 17:50:00.0    4150.0         30.0           
2010-07-22 17:55:00.0    4080.0         31.5           
2010-07-22 18:00:00.0    4070.0         30.3           
2010-07-22 18:05:00.0    4040.0         29.0           
2010-07-22 18:10:00.0    3960.0         27.8           
2010-07-22 18:15:00.0    3940.0         30.6           
2010-07-22 18:20:00.0    3920.0         31.3           
2010-07-22 18:25:00.0    3900.0         28.5           
2010-07-22 18:30:00.0    3910.0         29.9           
2010-07-22 18:35:00.0    3800.0         30.0           
2010-07-22 18:40:00.0    3790.0         24.5           
2010-07-22 18:45:00.0    3810.0         31.2           
2010-07-22 18:50:00.0    3750.0         28.9           
2010-07-22 18:55:00.0    3750.0         31.6           
2010-07-22 19:00:00.0    3800.0         25.1           
2010-07-22 19:05:00.0    3760.0         26.9           
2010-07-22 19:10:00.0    3650.0         27.8           
2010-07-22 19:15:00.0    3790.0         28.2           
2010-07-22 19:20:00.0    3910.0         31.3           
2010-07-22 19:25:00.0    3920.0         31.0           
2010-07-22 19:30:00.0    3930.0         27.6           
2010-07-22 19:35:00.0    3910.0         29.2           
2010-07-22 19:40:00.0    3910.0         30.5           
2010-07-22 19:45:00.0    3900.0         31.2           
2010-07-22 19:50:00.0    3850.0         27.6           
2010-07-22 19:55:00.0    3840.0         30.6           
2010-07-22 20:00:00.0    3770.0         28.3           
2010-07-22 20:05:00.0    3700.0         29.5           
2010-07-22 20:10:00.0    3740.0         27.8           
2010-07-22 20:15:00.0    3650.0         31.0           
2010-07-22 20:20:00.0    3680.0         26.2           
2010-07-22 20:25:00.0    3640.0         34.1           
2010-07-22 20:30:00.0    3640.0         28.2           
2010-07-22 20:35:00.0    3690.0         29.0           
2010-07-22 20:40:00.0    3590.0         32.9           
2010-07-22 20:45:00.0    3570.0         31.0           
2010-07-22 20:50:00.0    3570.0         27.8           
2010-07-22 20:55:00.0    3480.0         26.8           
2010-07-22 21:00:00.0    3450.0         26.1           
2010-07-22 21:05:00.0    3410.0         29.7           
2010-07-22 21:10:00.0    3350.0         27.6           
2010-07-22 21:15:00.0    3260.0         24.1           
2010-07-22 21:20:00.0    3240.0         28.6           
2010-07-22 21:25:00.0    3300.0         24.8           
2010-07-22 21:30:00.0    3300.0         27.3           
2010-07-22 21:35:00.0    3370.0         28.0           
2010-07-22 21:40:00.0    3270.0         25.1           
2010-07-22 21:45:00.0    3260.0         23.9           
2010-07-22 21:50:00.0    3290.0         28.7           
2010-07-22 21:55:00.0    3240.0         25.9           
2010-07-22 22:00:00.0    3170.0         28.3           
2010-07-22 22:05:00.0    3230.0         21.5           
2010-07-22 22:10:00.0    3090.0         23.4           
2010-07-22 22:15:00.0    3080.0         28.7           
2010-07-22 22:20:00.0    3010.0         22.4           
2010-07-22 22:25:00.0    2920.0         22.2           
2010-07-22 22:30:00.0    2960.0         25.1           
2010-07-22 22:35:00.0    2890.0         23.1           
2010-07-22 22:40:00.0    2810.0         21.8           
2010-07-22 22:45:00.0    2750.0         20.1           
2010-07-22 22:50:00.0    2730.0         20.8           
2010-07-22 22:55:00.0    2630.0         20.7           
2010-07-22 23:00:00.0    2600.0         19.5           
2010-07-22 23:05:00.0    2520.0         20.6           
2010-07-22 23:10:00.0    2500.0         18.8           
2010-07-22 23:15:00.0    2480.0         19.5           
2010-07-22 23:20:00.0    2510.0         22.4           
2010-07-22 23:25:00.0    2470.0         19.5           
2010-07-22 23:30:00.0    2480.0         19.2           
2010-07-22 23:35:00.0    2470.0         19.2           
2010-07-22 23:40:00.0    2450.0         22.5           
2010-07-22 23:45:00.0    2410.0         20.2           
2010-07-22 23:50:00.0    2350.0         22.1           
2010-07-23 00:00:00.0    2330.0         19.5           
2010-07-23 00:05:00.0    2290.0         18.9           
2010-07-23 00:10:00.0    2160.0         20.7           
2010-07-23 00:15:00.0    2080.0         14.8           
2010-07-23 00:20:00.0    2010.0         14.9           
2010-07-23 00:25:00.0    1950.0         18.1           
2010-07-23 00:30:00.0    1890.0         18.3           
2010-07-23 00:35:00.0    1870.0         17.5           
2010-07-23 00:40:00.0    1880.0         15.2           
2010-07-23 00:45:00.0    1870.0         18.6           
2010-07-23 00:50:00.0    1870.0         17.5           
2010-07-23 00:55:00.0    1860.0         17.2           
2010-07-23 01:00:00.0    1840.0         15.5           
2010-07-23 01:05:00.0    1830.0         14.9           
2010-07-23 01:10:00.0    1820.0         15.6           
2010-07-23 01:15:00.0    1810.0         17.9           
2010-07-23 01:20:00.0    1810.0         14.0           
2010-07-23 01:25:00.0    1840.0         16.8           
2010-07-23 01:30:00.0    1770.0         15.8           
2010-07-23 01:35:00.0    1740.0         16.4           
2010-07-23 01:40:00.0    1670.0         16.4           
2010-07-23 01:45:00.0    1580.0         12.3           
2010-07-23 01:50:00.0    1620.0         14.4           
2010-07-23 01:55:00.0    1520.0         15.9           
2010-07-23 02:00:00.0    1460.0         11.8           
2010-07-23 02:05:00.0    1480.0         15.2           
2010-07-23 02:10:00.0    1460.0         13.2           
2010-07-23 02:15:00.0    1450.0         13.4           
2010-07-23 02:20:00.0    1420.0         15.3           
2010-07-23 02:25:00.0    1360.0         12.6           
2010-07-23 02:30:00.0    1190.0         13.4           
2010-07-23 02:35:00.0    1140.0         15.4           
2010-07-23 02:40:00.0    924.0          11.5           
2010-07-23 02:45:00.0    740.0          13.5           
2010-07-23 02:50:00.0    685.0          11.3           
2010-07-23 02:55:00.0    819.0          12.4           
2010-07-23 03:00:00.0    941.0          10.7           
2010-07-23 03:05:00.0    920.0          12.8           
2010-07-23 03:10:00.0    986.0          11.9           
2010-07-23 03:15:00.0    980.0          13.2           
2010-07-23 03:20:00.0    1080.0         9.2            
2010-07-23 03:25:00.0    1180.0         13.8           
2010-07-23 03:30:00.0    1280.0         12.0           
2010-07-23 03:35:00.0    1230.0         11.4           
2010-07-23 03:40:00.0    1190.0         11.4           
2010-07-23 03:45:00.0    1210.0         13.7           
2010-07-23 03:50:00.0    1190.0         14.6           
2010-07-23 03:55:00.0    1150.0         11.6           
2010-07-23 04:00:00.0    1110.0         12.4           
2010-07-23 04:05:00.0    1090.0         12.7           
2010-07-23 04:10:00.0    1070.0         8.12           
2010-07-23 04:15:00.0    1100.0         13.7           
2010-07-23 04:20:00.0    1020.0         14.0           
2010-07-23 04:25:00.0    1010.0         11.3           
2010-07-23 04:30:00.0    974.0          10.1           
2010-07-23 04:35:00.0    974.0          9.91           
2010-07-23 04:40:00.0    1010.0         10.6           
2010-07-23 04:45:00.0    1010.0         11.0           
2010-07-23 04:50:00.0    1060.0         13.1           
2010-07-23 04:55:00.0    1160.0         12.0           
2010-07-23 05:00:00.0    1090.0         11.4           
2010-07-23 05:05:00.0    1010.0         12.9           
2010-07-23 05:10:00.0    924.0          9.65           
2010-07-23 05:15:00.0    867.0          8.63           
2010-07-23 05:20:00.0    907.0          12.9           
2010-07-23 05:25:00.0    931.0          11.7           
2010-07-23 05:30:00.0    839.0          13.0           
2010-07-23 05:35:00.0    768.0          11.8           
2010-07-23 05:40:00.0    656.0          12.1           
2010-07-23 05:45:00.0    621.0          10.0           
2010-07-23 05:50:00.0    583.0          12.2           
2010-07-23 05:55:00.0    558.0          9.91           
2010-07-23 06:00:00.0    453.0          12.1           
2010-07-23 06:05:00.0    307.0          11.9           
2010-07-23 06:10:00.0    285.0          10.2           
2010-07-23 06:15:00.0    178.0          8.95           
2010-07-23 06:20:00.0    53.1           6.77           
2010-07-23 06:25:00.0    51.2           9.18           
2010-07-23 06:30:00.0    160.0          9.95           
2010-07-23 06:35:00.0    216.0          10.5           
2010-07-23 06:40:00.0    224.0          7.19           
2010-07-23 06:45:00.0    280.0          10.8           
2010-07-23 06:50:00.0    379.0          11.7           
2010-07-23 06:55:00.0    392.0          12.0           
2010-07-23 07:00:00.0    490.0          10.2           
2010-07-23 07:05:00.0    425.0          8.4            
2010-07-23 07:10:00.0    345.0          12.9           
2010-07-23 07:15:00.0    250.0          9.95           
2010-07-23 07:20:00.0    287.0          5.8            
2010-07-23 07:25:00.0    266.0          9.74           
2010-07-23 07:30:00.0    218.0          10.9           
2010-07-23 07:35:00.0    203.0          11.2           
2010-07-23 07:40:00.0    200.0          8.96           
2010-07-23 07:45:00.0    170.0          11.0           
2010-07-23 07:50:00.0    180.0          10.9           
2010-07-23 07:55:00.0    245.0          11.3           
2010-07-23 08:00:00.0    263.0          8.77           
2010-07-23 08:05:00.0    259.0          10.3           
2010-07-23 08:10:00.0    240.0          9.43           
2010-07-23 08:15:00.0    256.0          12.9           
2010-07-23 08:20:00.0    217.0          13.7           
2010-07-23 08:25:00.0    272.0          9.59           
2010-07-23 08:30:00.0    328.0          9.8            
2010-07-23 08:35:00.0    319.0          12.2           
2010-07-23 08:40:00.0    493.0          10.2           
2010-07-23 08:45:00.0    588.0          10.9           
2010-07-23 08:50:00.0    765.0          11.8           
2010-07-23 08:55:00.0    949.0          14.1           
2010-07-23 09:00:00.0    968.0          13.3           
2010-07-23 09:05:00.0    996.0          11.8           
2010-07-23 09:10:00.0    998.0          12.5           
2010-07-23 09:15:00.0    1010.0         12.8           
2010-07-23 09:20:00.0    1090.0         12.4           
2010-07-23 09:25:00.0    1030.0         14.3           
2010-07-23 09:30:00.0    956.0          15.8           
2010-07-23 09:35:00.0    1020.0         12.9           
2010-07-23 09:40:00.0    1130.0         10.6           
2010-07-23 09:45:00.0    1110.0         14.0           
2010-07-23 09:50:00.0    1330.0         16.1           
2010-07-23 09:55:00.0    1370.0         17.2           
2010-07-23 10:00:00.0    1430.0         16.0           
2010-07-23 10:05:00.0    1560.0         18.3           
2010-07-23 10:10:00.0    1590.0         18.3           
2010-07-23 10:15:00.0    1620.0         17.0           
2010-07-23 10:20:00.0    1610.0         13.7           
2010-07-23 10:25:00.0    1670.0         17.3           
2010-07-23 10:30:00.0    1720.0         18.5           
2010-07-23 10:35:00.0    1670.0         15.6           
2010-07-23 10:40:00.0    2020.0         15.1           
2010-07-23 10:45:00.0    1970.0         16.6           
2010-07-23 10:50:00.0    1870.0         17.9           
2010-07-23 10:55:00.0    2040.0         15.6           
2010-07-23 11:00:00.0    1560.0         14.8           
2010-07-23 11:05:00.0    1780.0         15.8           
2010-07-23 11:10:00.0    1770.0         14.4           
2010-07-23 11:15:00.0    1940.0         14.7           
2010-07-23 11:20:00.0    2070.0         17.9           
2010-07-23 11:25:00.0    2330.0         20.0           
2010-07-23 11:30:00.0    2410.0         19.7           
2010-07-23 11:35:00.0    2430.0         23.3           
2010-07-23 11:40:00.0    2610.0         20.6           
2010-07-23 11:45:00.0    2720.0         21.8           
2010-07-23 11:50:00.0    2770.0         23.2           
2010-07-23 11:55:00.0    2870.0         20.4           
2010-07-23 12:00:00.0    2690.0         22.7           
2010-07-23 12:05:00.0    2810.0         23.7           
2010-07-23 12:10:00.0    2860.0         23.7           
2010-07-23 12:15:00.0    2840.0         24.5           
2010-07-23 12:20:00.0    2880.0         24.0           
2010-07-23 12:25:00.0    3020.0         25.9           
2010-07-23 12:30:00.0    3050.0         28.2           
2010-07-23 12:35:00.0    3180.0         26.2           
2010-07-23 12:40:00.0    3140.0         25.9           
2010-07-23 12:45:00.0    3230.0         27.6           
2010-07-23 12:50:00.0    3190.0         22.9           
2010-07-23 12:55:00.0    3250.0         26.2           
2010-07-23 13:00:00.0    3340.0         29.0           
2010-07-23 13:05:00.0    3270.0         33.6           
2010-07-23 13:10:00.0    3290.0         31.8           
2010-07-23 13:15:00.0    3460.0         32.4           
2010-07-23 13:20:00.0    3430.0         32.0           
2010-07-23 13:25:00.0    3410.0         28.7           
2010-07-23 13:30:00.0    3180.0         29.8           
2010-07-23 13:35:00.0    3270.0         30.4           
2010-07-23 13:40:00.0    3390.0         31.3           
2010-07-23 13:45:00.0    3430.0         33.8           
2010-07-23 13:50:00.0    3360.0         35.2           
2010-07-23 13:55:00.0    3430.0         31.3           
2010-07-23 14:00:00.0    3430.0         37.2           
2010-07-23 14:05:00.0    3350.0         33.0           
2010-07-23 14:10:00.0    3400.0         32.7           
2010-07-23 14:15:00.0    3470.0         34.9           
2010-07-23 14:20:00.0    3330.0         28.7           
2010-07-23 14:25:00.0    3340.0         33.9           
2010-07-23 14:30:00.0    3380.0         32.1           
2010-07-23 14:35:00.0    3520.0         32.1           
2010-07-23 14:40:00.0    3510.0         34.6           
2010-07-23 14:45:00.0    3440.0         36.7           
2010-07-23 14:50:00.0    3220.0         32.8           
2010-07-23 14:55:00.0    3370.0         37.8           
2010-07-23 15:00:00.0    3470.0         31.8           
2010-07-23 15:05:00.0    3360.0         33.0           
2010-07-23 15:10:00.0    3310.0         31.0           
2010-07-23 15:15:00.0    3330.0         32.8           
2010-07-23 15:20:00.0    3540.0         34.9           
2010-07-23 15:25:00.0    3450.0         37.4           
2010-07-23 15:30:00.0    3630.0         37.8           
2010-07-23 15:35:00.0    3830.0         39.2           
2010-07-23 15:40:00.0    3720.0         36.5           
2010-07-23 15:45:00.0    3710.0         38.5           
2010-07-23 15:50:00.0    3750.0         39.2           
2010-07-23 15:55:00.0    3620.0         42.3           
2010-07-23 16:00:00.0    3590.0         36.2           
2010-07-23 16:05:00.0    3570.0         39.9           
2010-07-23 16:10:00.0    3460.0         36.3           
2010-07-23 16:15:00.0    3380.0         34.3           
2010-07-23 16:20:00.0    3270.0         32.5           
2010-07-23 16:25:00.0    3480.0         38.6           
2010-07-23 16:30:00.0    3620.0         37.4           
2010-07-23 16:35:00.0    3450.0         38.9           
2010-07-23 16:40:00.0    3420.0         34.5           
2010-07-23 16:45:00.0    3400.0         35.8           
2010-07-23 16:50:00.0    3310.0         35.5           
2010-07-23 16:55:00.0    3490.0         32.5           
2010-07-23 17:00:00.0    3310.0         32.0           
2010-07-23 17:05:00.0    3330.0         31.5           
2010-07-23 17:10:00.0    3240.0         29.9           
2010-07-23 17:15:00.0    3080.0         31.6           
2010-07-23 17:20:00.0    3050.0         29.9           
2010-07-23 17:25:00.0    3130.0         31.8           
2010-07-23 17:30:00.0    3080.0         30.2           
2010-07-23 17:35:00.0    2980.0         29.5           
2010-07-23 17:40:00.0    2890.0         28.4           
2010-07-23 17:45:00.0    2590.0         26.0           
2010-07-23 17:50:00.0    2680.0         23.9           
2010-07-23 17:55:00.0    2690.0         26.8           
2010-07-23 18:00:00.0    2780.0         25.7           
2010-07-23 18:05:00.0    2630.0         28.0           
2010-07-23 18:10:00.0    2740.0         25.9           
2010-07-23 18:15:00.0    2660.0         25.1           
2010-07-23 18:20:00.0    2480.0         28.1           
2010-07-23 18:25:00.0    2530.0         25.2           
2010-07-23 18:30:00.0    2510.0         28.2           
2010-07-23 18:35:00.0    2380.0         24.8           
2010-07-23 18:40:00.0    2460.0         29.6           
2010-07-23 18:45:00.0    2290.0         31.9           
2010-07-23 18:50:00.0    2200.0         27.0           
2010-07-23 18:55:00.0    2160.0         27.2           
2010-07-23 19:00:00.0    1990.0         23.5           
2010-07-23 19:05:00.0    1970.0         25.0           
2010-07-23 19:10:00.0    1740.0         23.6           
2010-07-23 19:15:00.0    1900.0         23.2           
2010-07-23 19:20:00.0    1700.0         22.6           
2010-07-23 19:25:00.0    1990.0         23.9           
2010-07-23 19:30:00.0    1700.0         25.9           
2010-07-23 19:35:00.0    1740.0         25.8           
2010-07-23 19:40:00.0    1660.0         24.3           
2010-07-23 19:45:00.0    1730.0         23.9           
2010-07-23 19:50:00.0    1690.0         24.1           
2010-07-23 19:55:00.0    1700.0         22.0           
2010-07-23 20:00:00.0    1570.0         22.4           
2010-07-23 20:05:00.0    1640.0         19.9           
2010-07-23 20:10:00.0    1490.0         21.8           
2010-07-23 20:15:00.0    1650.0         21.7           
2010-07-23 20:20:00.0    1430.0         20.5           
2010-07-23 20:25:00.0    1360.0         18.9           
2010-07-23 20:30:00.0    1500.0         21.4           
2010-07-23 20:35:00.0    1400.0         22.1           
2010-07-23 20:40:00.0    1470.0         17.4           
2010-07-23 20:45:00.0    1230.0         15.5           
2010-07-23 20:50:00.0    1220.0         19.0           
2010-07-23 20:55:00.0    1250.0         19.4           
2010-07-23 21:00:00.0    1250.0         21.1           
2010-07-23 21:05:00.0    1270.0         20.9           
2010-07-23 21:10:00.0    1240.0         19.2           
2010-07-23 21:15:00.0    1180.0         19.7           
2010-07-23 21:20:00.0    1350.0         17.7           
2010-07-23 21:25:00.0    1230.0         15.5           
2010-07-23 21:30:00.0    1230.0         19.1           
2010-07-23 21:35:00.0    1400.0         16.7           
2010-07-23 21:40:00.0    1150.0         16.7           
2010-07-23 21:45:00.0    1200.0         19.5           
2010-07-23 21:50:00.0    1120.0         14.8           
2010-07-23 21:55:00.0    1050.0         12.9           
2010-07-23 22:00:00.0    891.0          13.4           
2010-07-23 22:05:00.0    1110.0         15.7           
2010-07-23 22:10:00.0    877.0          15.1           
2010-07-23 22:15:00.0    853.0          17.0           
2010-07-23 22:20:00.0    1250.0         15.0           
2010-07-23 22:25:00.0    1090.0         13.7           
2010-07-23 22:30:00.0    1240.0         13.2           
2010-07-23 22:35:00.0    1160.0         13.3           
2010-07-23 22:40:00.0    1150.0         13.7           
2010-07-23 22:45:00.0    1090.0         13.9           
2010-07-23 22:50:00.0    1050.0         16.4           
2010-07-23 22:55:00.0    1160.0         14.0           
2010-07-23 23:00:00.0    1020.0         12.8           
2010-07-23 23:05:00.0    1020.0         11.1           
2010-07-23 23:10:00.0    985.0          10.0           
2010-07-23 23:15:00.0    986.0          15.9           
2010-07-23 23:20:00.0    960.0          15.0           
2010-07-23 23:25:00.0    942.0          12.5           
2010-07-23 23:30:00.0    939.0          10.8           
2010-07-23 23:35:00.0    870.0          13.6           
2010-07-23 23:40:00.0    816.0          12.1           
2010-07-23 23:45:00.0    849.0          10.3           
2010-07-23 23:50:00.0    780.0          13.9           
2010-07-23 23:55:00.0    783.0          11.5           
2010-07-24 00:00:00.0    835.0          10.9           
2010-07-24 00:05:00.0    713.0          10.5           
2010-07-24 00:10:00.0    664.0          10.6           
2010-07-24 00:15:00.0    635.0          12.5           
2010-07-24 00:20:00.0    677.0          13.6           
2010-07-24 00:25:00.0    623.0          10.7           
2010-07-24 00:30:00.0    668.0          10.2           
2010-07-24 00:35:00.0    612.0          11.6           
2010-07-24 00:40:00.0    635.0          11.4           
2010-07-24 00:45:00.0    741.0          9.4            
2010-07-24 00:50:00.0    653.0          10.7           
2010-07-24 00:55:00.0    556.0          8.61           
2010-07-24 01:00:00.0    630.0          11.2           
2010-07-24 01:05:00.0    524.0          9.28           
2010-07-24 01:10:00.0    546.0          10.5           
2010-07-24 01:15:00.0    557.0          8.81           
2010-07-24 01:20:00.0    540.0          10.2           
2010-07-24 01:25:00.0    579.0          10.9           
2010-07-24 01:30:00.0    587.0          9.3            
2010-07-24 01:35:00.0    603.0          13.8           
2010-07-24 01:40:00.0    609.0          9.34           
2010-07-24 01:45:00.0    633.0          8.96           
2010-07-24 01:50:00.0    624.0          10.5           
2010-07-24 01:55:00.0    619.0          9.58           
2010-07-24 02:00:00.0    601.0          10.4           
2010-07-24 02:05:00.0    588.0          9.15           
2010-07-24 02:10:00.0    578.0          8.88           
2010-07-24 02:15:00.0    579.0          11.9           
2010-07-24 02:20:00.0    566.0          8.52           
2010-07-24 02:25:00.0    569.0          10.7           
2010-07-24 02:30:00.0    531.0          8.27           
2010-07-24 02:35:00.0    519.0          11.2           
2010-07-24 02:40:00.0    517.0          9.52           
2010-07-24 02:45:00.0    495.0          9.58           
2010-07-24 02:50:00.0    495.0          8.03           
2010-07-24 02:55:00.0    481.0          9.9            
2010-07-24 03:00:00.0    455.0          9.13           
2010-07-24 03:05:00.0    455.0          9.88           
2010-07-24 03:10:00.0    455.0          7.81           
2010-07-24 03:15:00.0    433.0          9.52           
2010-07-24 03:20:00.0    446.0          9.31           
2010-07-24 03:25:00.0    421.0          9.81           
2010-07-24 03:30:00.0    422.0          7.82           
2010-07-24 03:35:00.0    433.0          8.83           
2010-07-24 03:40:00.0    436.0          7.75           
2010-07-24 03:45:00.0    437.0          9.73           
2010-07-24 03:50:00.0    422.0          12.9           
2010-07-24 03:55:00.0    413.0          8.53           
2010-07-24 04:00:00.0    407.0          10.7           
2010-07-24 04:05:00.0    399.0          9.25           
2010-07-24 04:10:00.0    415.0          8.23           
2010-07-24 04:15:00.0    431.0          8.92           
2010-07-24 04:20:00.0    443.0          10.9           
2010-07-24 04:25:00.0    395.0          10.9           
2010-07-24 04:30:00.0    442.0          10.5           
2010-07-24 04:35:00.0    458.0          9.31           
2010-07-24 04:40:00.0    429.0          11.6           
2010-07-24 04:45:00.0    461.0          11.4           
2010-07-24 04:50:00.0    464.0          8.63           
2010-07-24 04:55:00.0    473.0          7.93           
2010-07-24 05:00:00.0    450.0          12.9           
2010-07-24 05:05:00.0    491.0          8.75           
2010-07-24 05:10:00.0    450.0          10.4           
2010-07-24 05:15:00.0    563.0          11.0           
2010-07-24 05:20:00.0    491.0          8.36           
2010-07-24 05:25:00.0    580.0          10.4           
2010-07-24 05:30:00.0    547.0          8.81           
2010-07-24 05:35:00.0    557.0          9.33           
2010-07-24 05:40:00.0    552.0          10.7           
2010-07-24 05:45:00.0    558.0          9.94           
2010-07-24 05:50:00.0    613.0          9.51           
2010-07-24 05:55:00.0    672.0          7.27           
2010-07-24 06:00:00.0    727.0          4.94           
2010-07-24 06:05:00.0    678.0          10.7           
2010-07-24 06:10:00.0    648.0          11.6           
2010-07-24 06:15:00.0    703.0          9.1            
2010-07-24 06:20:00.0    685.0          10.9           
2010-07-24 06:25:00.0    657.0          9.37           
2010-07-24 06:30:00.0    733.0          8.18           
2010-07-24 06:35:00.0    723.0          10.5           
2010-07-24 06:40:00.0    751.0          9.17           
2010-07-24 06:45:00.0    792.0          9.05           
2010-07-24 06:50:00.0    775.0          8.65           
2010-07-24 06:55:00.0    776.0          9.73           
2010-07-24 07:00:00.0    757.0          10.1           
2010-07-24 07:05:00.0    793.0          11.6           
2010-07-24 07:10:00.0    767.0          9.87           
2010-07-24 07:15:00.0    716.0          8.16           
2010-07-24 07:20:00.0    701.0          11.1           
2010-07-24 07:25:00.0    740.0          9.73           
2010-07-24 07:30:00.0    752.0          9.93           
2010-07-24 07:35:00.0    763.0          12.2           
2010-07-24 07:40:00.0    781.0          10.7           
2010-07-24 07:45:00.0    757.0          9.37           
2010-07-24 07:50:00.0    782.0          10.0           
2010-07-24 07:55:00.0    833.0          8.77           
2010-07-24 08:00:00.0    832.0          9.77           
2010-07-24 08:05:00.0    861.0          9.16           
2010-07-24 08:10:00.0    970.0          8.07           
2010-07-24 08:15:00.0    937.0          10.4           
2010-07-24 08:20:00.0    956.0          9.39           
2010-07-24 08:25:00.0    1010.0         12.8           
2010-07-24 08:30:00.0    958.0          12.1           
2010-07-24 08:35:00.0    1010.0         11.8           
2010-07-24 08:40:00.0    988.0          10.8           
2010-07-24 08:45:00.0    978.0          12.0           
2010-07-24 08:50:00.0    989.0          10.1           
2010-07-24 08:55:00.0    979.0          15.0           
2010-07-24 09:00:00.0    1010.0         13.0           
2010-07-24 09:05:00.0    1010.0         10.7           
2010-07-24 09:10:00.0    1020.0         12.4           
2010-07-24 09:15:00.0    1020.0         10.9           
2010-07-24 09:20:00.0    984.0          12.2           
2010-07-24 09:25:00.0    1030.0         12.7           
2010-07-24 09:30:00.0    1010.0         11.0           
2010-07-24 09:35:00.0    1030.0         11.5           
2010-07-24 09:40:00.0    1050.0         13.6           
2010-07-24 09:45:00.0    1050.0         13.4           
2010-07-24 09:50:00.0    1040.0         9.73           
2010-07-24 09:55:00.0    1090.0         10.8           
2010-07-24 10:00:00.0    1090.0         10.9           
2010-07-24 10:05:00.0    1090.0         10.8           
2010-07-24 10:10:00.0    1130.0         10.2           
2010-07-24 10:15:00.0    1170.0         14.2           
2010-07-24 10:20:00.0    1200.0         11.6           
2010-07-24 10:25:00.0    1150.0         13.0           
2010-07-24 10:30:00.0    1220.0         10.3           
2010-07-24 10:35:00.0    1360.0         11.0           
2010-07-24 10:40:00.0    1290.0         12.0           
2010-07-24 10:45:00.0    1300.0         10.9           
2010-07-24 10:50:00.0    1370.0         13.9           
2010-07-24 10:55:00.0    1340.0         15.6           
2010-07-24 11:00:00.0    1350.0         13.1           
2010-07-24 11:05:00.0    1430.0         12.9           
2010-07-24 11:10:00.0    1380.0         13.5           
2010-07-24 11:15:00.0    1420.0         14.4           
2010-07-24 11:20:00.0    1420.0         17.2           
2010-07-24 11:25:00.0    1450.0         14.4           
2010-07-24 11:30:00.0    1470.0         13.8           
2010-07-24 11:35:00.0    1450.0         16.1           
2010-07-24 11:40:00.0    1510.0         15.7           
2010-07-24 11:45:00.0    1500.0         11.6           
2010-07-24 11:50:00.0    1480.0         15.4           
2010-07-24 11:55:00.0    1520.0         13.6           
2010-07-24 12:00:00.0    1520.0         15.7           
2010-07-24 12:05:00.0    1560.0         16.4           
2010-07-24 12:10:00.0    1530.0         15.5           
2010-07-24 12:15:00.0    1540.0         16.7           
2010-07-24 12:20:00.0    1580.0         16.5           
2010-07-24 12:25:00.0    1580.0         15.3           
2010-07-24 12:30:00.0    1570.0         14.4           
2010-07-24 12:35:00.0    1610.0         14.9           
